time,SimNetwork.a.parkingLot.parkingOccupancy:vector
452883.464041102485,2
453594.735624886809,1
454593.281698678228,0
457199.943188479485,1
458925.056829856539,0
459539.950388849804,1
461238.89364542654,0
464628.160331112076,1
466592.030712634068,0
468951.024584054941,1
469595.413044338939,2
470722.88287787344,1
471602.674761257637,0
472523.848883828195,1
474489.286464183889,0
475095.720368995038,1
476904.733186540276,0
479599.316875524165,1
480781.4747053195,2
481588.294487987315,1
482788.275670218426,0
505983.600286486399,1
506292.777862286948,2
507026.4332909844,3
507563.228610682373,2
507840.003355985004,3
508226.551145580807,2
509049.776415485008,1
509438.649434793968,0
510774.259391516219,1
511025.598606238083,2
512649.374498962938,1
512825.934140065759,0
515591.720053582811,1
517516.481231741244,0
523798.337292546076,1
525076.30834880004,0
527725.899253020053,1
528965.78631688839,2
529367.923291101019,1
530708.116028838889,0
532442.656902681538,1
533033.153574569498,2
534251.764114813545,1
534637.133985084471,0
536766.764771994003,1
538408.218074732269,0
541460.627920265694,1
542410.063801242504,2
543330.418047923567,1
544244.274965305275,0
545227.255074869902,1
545779.975836336838,2
546071.441804760731,3
547028.703054940507,2
547717.429287862302,1
547930.566532974642,0
554592.955212855183,1
556460.180572470004,0
557004.402563241888,1
558545.159588772434,2
558793.66315122485,1
560677.700111155099,0
564384.949619531377,1
566292.868717826306,0
568071.991848019715,1
569679.110250498776,0
574377.280282376415,1
574695.01149402551,2
575862.739519292258,1
576698.360777130872,0
577304.835513940686,1
577559.378646476199,2
577855.196309592721,3
579051.365069944315,2
579485.894227253232,1
579640.719584968056,0
580098.395253030989,1
581969.998016179257,0
587192.513218273143,1
589085.995927772849,0
589224.096191223876,1
590934.316587622154,0
593523.362272252145,1
594580.02994466934,2
595505.561719016686,1
596487.256781499106,0
598051.627220127799,1
598602.239517505956,2
598921.295463334164,3
599692.631730775796,2
600744.686000036034,1
600987.615845062605,0
606264.63896481549,1
607869.427442393036,0
608631.715309729183,1
608949.158440253667,2
610438.955118816488,1
610815.225590720367,0
612723.600170564315,1
614403.10706671445,0
631091.079520743693,1
631441.044896203397,2
632933.228451792313,1
633185.848309090561,0
633905.200627328634,1
635764.073958174243,0
638880.0013732276,1
640533.926874417912,0
642053.726645581627,1
643808.692011006553,0
647553.801724581511,1
647922.093966933985,2
649393.249463972557,1
649839.40581951381,0
656634.177679313742,1
657412.614811790246,2
658533.697069826247,1
659174.968716659508,2
659387.401460533164,1
661163.660592535862,0
661958.809538081915,1
663869.4069875561,0
666796.520236543322,1
668553.027613161933,0
675780.897168576572,1
677620.857062284323,0
688250.557463286469,1
689271.56813520432,2
690084.577546887581,1
691047.13278983786,0
691112.233975065742,1
692680.975219214598,0
699061.268388373025,1
700064.771658505009,2
700636.886285564188,3
700815.853182266849,2
701215.62132929707,1
701472.506841284045,2
702204.363881038295,1
702327.545789091003,2
703200.991533962736,1
704106.964302058377,0
704276.766309135373,1
705774.18244029151,0
708212.185669681905,1
710088.422149255509,0
715141.857716798073,1
717057.019151498052,0
717781.523621348515,1
719630.338337687735,0
720633.706164847726,1
722332.671923718941,0
728339.551305543733,1
730330.995204538667,0
749024.716160467976,1
750244.634285100555,2
750533.524132998995,3
750783.474729747506,2
751506.020680200598,3
751945.210106188122,2
752353.144707477456,1
752971.769583386385,2
753511.780544466431,1
754646.413767911764,0
758327.25705124144,1
760203.570717488283,0
772084.655240855819,1
772390.190983975297,2
773914.081660198106,1
774274.177312606887,0
775783.601181478727,1
776056.797532872623,2
777785.613921514578,1
777808.181533614375,0
778642.727692094724,1
780415.077812855667,0
781015.526486782348,1
782676.470521132726,2
782968.188664515539,1
783094.814085879276,2
784417.656530250668,1
784748.006248715811,0
790709.884085291305,1
792113.201376381603,0
799792.535836210235,1
800929.23890129544,2
801044.97644534508,1
801249.544343966723,2
802832.279068459225,1
803004.825999661519,0
803097.746953873304,1
803954.292583830528,2
804291.857899880196,3
804941.549932085454,2
805770.940036202636,1
806245.933307626543,0
806822.359103234411,1
808414.344507710854,0
812443.34800035958,1
813327.158882721141,2
814204.316940973222,3
814322.542584598127,2
814991.474369947818,1
815575.761109022253,2
815840.635233162196,3
815978.994629499936,2
817474.463315734063,1
817545.839206371764,0
818901.045156645525,1
820533.148844407319,0
825151.699797359238,1
825401.175289433528,2
826749.581898428748,1
827411.32682628406,0
830566.295790749539,1
832084.966150700038,0
833295.296968678405,1
833753.794476716031,2
835149.503067923946,1
835240.882604537529,0
838664.605967182887,1
840441.648899235986,0
848693.559659274474,1
849729.987240957422,2
850521.733093483256,1
850611.626237941162,2
851191.833385445265,3
851393.160871877621,2
852141.80227977886,1
852378.333698491374,2
852987.104293816645,1
854250.706460790566,0
855616.584288081273,1
857199.944138016997,0
858908.966580399245,1
860671.029405885144,0
860996.733851960695,1
862009.943680440229,2
862824.319532694679,1
863875.079432734736,0
864959.125940272387,1
866965.597584513325,0
873264.918503471377,1
874990.590612133444,0
879032.551582903053,1
879404.193941443736,2
880226.146618315364,3
880662.651912744826,2
881270.494209219372,1
881986.401184032101,0
885264.678970042031,1
886894.028296249987,0
889527.346001849843,1
890498.632144688425,2
891272.876277034432,1
892195.729949406346,0
897577.780940765357,1
899467.871661540316,0
901092.097379109749,1
901965.484339554328,2
902808.510195164608,1
903692.235610797961,0
907152.839153078245,1
907826.611346096696,2
908210.723502963937,3
908804.238586929497,2
909081.634955256638,3
909503.221323853971,2
909899.275968711095,1
910726.719034162432,0
912324.434506037013,1
914387.948130130294,0
915467.546937190486,1
917252.478595990574,0
918191.669995016303,1
920311.991936161726,0
923357.740185795273,1
925228.708895406055,0
929191.487132323916,1
930882.089376385014,0
935887.872273287641,1
937682.972542331092,0
938838.459644675529,1
939754.92033893493,2
940071.169349316603,3
940384.068826408259,4
940526.092286821743,3
941496.630332611493,2
941776.115043955662,3
941868.067893894611,2
942281.570093668404,1
942699.791740085513,2
943647.379541102392,1
944425.93855054129,0
947196.267404322625,1
948531.180196904785,0
949334.451930388582,1
951065.333022992255,0
951733.389605057907,1
952603.457576585707,2
953572.713086137834,1
954855.149670997175,0
955098.985026669369,1
957023.178364284238,0
957545.84138611777,1
959144.075780741401,2
959235.262584329894,1
960354.287140990576,2
961234.504296490309,1
962109.673233769376,0
962253.019103573692,1
963806.656425099872,0
968348.031162034469,1
970075.60923061735,0
972955.75296609553,1
974839.411096269427,0
975453.5090047507,1
976886.708268484929,2
977169.271525221088,1
978720.544189530292,0
979267.942411570591,1
980945.463246916214,0
984573.244707525014,1
986367.163198288066,0
986969.888696904941,1
988772.396279747091,0
992319.473299464204,1
993781.696209665977,0
997361.775425236554,1
997660.88741517531,2
998990.281733677392,1
999454.661691849418,0
1001595.264664666291,1
1003296.064479336954,0
1005132.055237954101,1
1006720.19822460187,0
1008783.820643810708,1
1010468.772300906225,2
1010516.827093180794,1
1012404.199132791026,0
1016617.096335535216,1
1018489.939527792835,0
1019350.805737728986,1
1021069.47972187951,0
1022695.227593918391,1
1024280.964920408498,0
1026662.938203705627,1
1028190.769420010274,0
1028502.322638255927,1
1030333.641226227715,0
1034028.958036464598,1
1036037.672933743058,0
time,SimNetwork.a.parkingLot.parkingOccupancy:vector
100593.102264314982,1
102281.349146342209,0
104921.797651321598,1
106885.8759546407,0
107143.130533508285,1
108876.546762362496,0
111275.055072934417,1
112569.685095874942,2
113328.868172244314,1
114458.852208268817,0
116704.809643808792,1
118723.082066303969,0
124563.957895746733,1
126344.471087074854,0
126573.988551200845,1
127420.492651165827,2
128298.691116678878,1
129084.298061505823,0
133704.23189163756,1
135283.485164090833,2
135426.424262042015,1
137054.97649556686,0
141871.016696098397,1
143829.181605637809,0
148412.522174279308,1
149358.790198243377,2
149667.645604434595,3
149875.16190015071,2
151248.889841405928,3
151465.645456708604,2
151542.276721282532,1
152911.731003352218,2
153167.402791771317,1
154428.493562821952,0
155390.930767719631,1
156770.812943940578,0
159108.543020369775,1
160130.713364170873,2
160902.218602444194,1
161994.680938817488,0
163085.951412301449,1
163350.598334543672,2
163646.488722418569,3
164085.399543322653,4
164704.724199339216,3
165418.697429804633,2
165501.306155006921,1
165815.198525241484,0
166019.315720446793,1
167193.80011255537,2
168030.310178430889,1
168745.116006749266,0
168983.324463710717,1
171036.379612543997,0
175345.663913253152,1
177161.000405302384,0
187722.528759904196,1
189019.215825888211,0
191130.672405049811,1
193143.346647804262,0
193728.897473940601,1
194015.250937836428,2
194794.650929037731,3
195178.726688040362,2
195647.279852079081,1
196478.089480868714,0
197146.85945953681,1
197490.164249213647,2
198974.695516230061,1
199788.612858845901,0
206055.593074556885,1
206363.360964751457,2
207614.250415994229,1
208096.13730838324,0
208760.479842034312,1
210524.680449797652,0
212849.386206940405,1
213166.985605216973,2
213503.633978338579,3
214750.676531865178,2
214775.361120085611,1
215104.558726981642,0
215360.299810706857,1
217149.894845154638,0
219140.459925939698,1
221275.651193531078,0
229025.530940730411,1
229321.745981874438,2
230909.465384192891,1
231275.732150209558,0
233835.982918252025,1
235310.591786301584,0
235914.099595757383,1
237536.922694438039,0
243211.959513232049,1
244857.202606867939,0
245431.416261257134,1
247245.605611273301,0
257804.045137676119,1
259805.99766422205,0
260557.832825059375,1
262137.813765672291,0
269799.790464671487,1
270124.365629664239,2
271667.081045610119,1
272099.566709554342,0
272325.983089336742,1
273985.223052146833,0
275352.2882854393,1
277052.740129995821,0
278118.708337989184,1
279973.114357144277,0
280785.818257669688,1
282799.053157284924,0
290140.163729077166,1
291724.05633662903,2
291957.578368463383,1
293448.906220360408,0
296563.726372708869,1
298389.975787088947,2
298535.740147612963,1
299130.521690956645,2
300171.617658358268,1
300841.403665275393,0
307715.85964927567,1
309735.506378738875,0
314148.348502410674,1
315794.986092750213,0
319387.690571516755,1
321250.491380615007,0
325441.4422945876,1
327293.560368460714,0
327516.715675122305,1
329070.573137772865,2
329182.092617942672,1
330398.493490632509,2
331045.107040189676,1
332083.742759021446,0
337304.462320875677,1
338971.158075156611,0
339032.535728268899,1
341136.39713063515,0
341268.682497472065,1
343122.51485365323,0
346536.551502575889,1
347267.259040432905,2
347947.693090524505,3
348146.080990809984,2
348225.902455190049,3
348935.498522896976,4
348947.478518050478,3
349190.825565724695,4
349750.038673586705,5
349750.646449866011,4
349981.656765749402,3
350803.983528762491,2
351190.720277211895,1
351770.713968455921,0
357071.099151842631,1
359044.558764997182,0
360192.624469445589,1
361390.693372736662,2
361699.545479065148,1
363061.719650050764,0
375489.298839297118,1
376869.258918720463,2
377186.414452793784,1
378952.36293190759,0
380959.806421445067,1
382699.596445865686,0
382765.455970713906,1
383387.171096664754,2
383668.396850112627,3
384282.350985241503,4
384628.516770081473,3
385230.441250801007,2
385274.406305911359,1
386175.51570688131,0
387814.19744533928,1
389499.509361433675,0
395192.442376101553,1
397210.268241459898,0
398139.685002612528,1
399672.236372710291,0
400856.359005373568,1
402496.799009308655,0
403090.790173140783,1
404869.964947361455,0
405431.451152895664,1
407271.493322779834,0
407522.476094461542,1
408658.060452785971,2
409181.626800281884,3
409671.790816265427,2
410315.070192452285,1
411059.771409206569,0
416581.344416191659,1
418423.344776006324,0
418993.888509312119,1
419654.201921019087,2
421022.5715567108,1
421031.486756701777,0
425490.447164325261,1
427544.428251332327,0
431949.945257614438,1
432249.407186706993,2
433856.929562896192,1
434051.404193140688,0
436204.878250982636,1
438003.959524529553,0
440305.4687082723,1
440621.132024399601,2
441261.480199958249,3
441538.784866201612,4
442191.602097032716,3
442525.112187304293,2
442789.608943560458,3
